"TransectName","Point","Year","DOY","Habitat","DistanceBin","TimeBin","Count"
"Broadneck","BN_964",2007,135,"River Levee","G25",10,0
"Broadneck","BN_964",2008,136,"River Levee","L25",3,0
"Broadneck","BN_964",2008,136,"River Levee","G25",3,0
"Broadneck","BN_964",2008,136,"River Levee","L25",5,0
"Broadneck","BN_964",2008,136,"River Levee","G25",5,0
"Broadneck","BN_964",2008,136,"River Levee","L25",10,1
"Broadneck","BN_964",2008,136,"River Levee","G25",10,0
"Broadneck","BN_964",2009,135,"River Levee","L25",3,1
"Broadneck","BN_964",2009,135,"River Levee","G25",3,0
"Broadneck","BN_964",2009,135,"River Levee","L25",5,0
"Broadneck","BN_964",2009,135,"River Levee","G25",5,0
"Broadneck","BN_964",2009,135,"River Levee","L25",10,0
"Broadneck","BN_964",2009,135,"River Levee","G25",10,0
"Broadneck","BN_964",2010,134,"River Levee","L25",3,0
"Broadneck","BN_964",2010,134,"River Levee","G25",3,0
"Broadneck","BN_964",2010,134,"River Levee","L25",5,0
"Broadneck","BN_964",2010,134,"River Levee","G25",5,0
"Broadneck","BN_964",2010,134,"River Levee","L25",10,0
"Broadneck","BN_964",2010,134,"River Levee","G25",10,1
"Broadneck","BN_964",2011,138,"River Levee","L25",3,0
"Broadneck","BN_964",2011,138,"River Levee","G25",3,1
"Broadneck","BN_964",2011,138,"River Levee","L25",5,0
"Broadneck","BN_964",2011,138,"River Levee","G25",5,0
"Broadneck","BN_964",2011,138,"River Levee","L25",10,0
"Broadneck","BN_964",2011,138,"River Levee","G25",10,0
"Broadneck","BN_964",2012,135,"River Levee","L25",3,0
"Broadneck","BN_964",2012,135,"River Levee","G25",3,0
"Broadneck","BN_964",2012,135,"River Levee","L25",5,0
"Broadneck","BN_964",2012,135,"River Levee","G25",5,0
"Broadneck","BN_964",2012,135,"River Levee","L25",10,1
"Broadneck","BN_964",2012,135,"River Levee","G25",10,0
"Broadneck","BN_964",2013,136,"River Levee","L25",3,1
"Broadneck","BN_964",2013,136,"River Levee","G25",3,0
"Broadneck","BN_964",2013,136,"River Levee","L25",5,0
"Broadneck","BN_964",2013,136,"River Levee","G25",5,0
"Broadneck","BN_964",2013,136,"River Levee","L25",10,0
"Broadneck","BN_964",2013,136,"River Levee","G25",10,0
"Broadneck","BN_964",2014,135,"River Levee","L25",3,0
"Broadneck","BN_964",2014,135,"River Levee","G25",3,0
"Broadneck","BN_964",2014,135,"River Levee","L25",5,0
"Broadneck","BN_964",2014,135,"River Levee","G25",5,1
"Broadneck","BN_964",2014,135,"River Levee","L25",10,0
"Broadneck","BN_964",2014,135,"River Levee","G25",10,0
"Broadneck","BN_964",2015,133,"River Levee","L25",3,0
"Broadneck","BN_964",2015,133,"River Levee","G25",3,0
"Broadneck","BN_964",2015,133,"River Levee","L25",5,0
"Broadneck","BN_964",2015,133,"River Levee","G25",5,0
"Broadneck","BN_964",2015,133,"River Levee","L25",10,0
"Broadneck","BN_964",2015,133,"River Levee","G25",10,0
"Broadneck","BN_964",2016,133,"River Levee","L25",3,0
"Broadneck","BN_964",2016,133,"River Levee","G25",3,0
"Broadneck","BN_964",2016,133,"River Levee","L25",5,0
"Broadneck","BN_964",2016,133,"River Levee","G25",5,0
"Broadneck","BN_964",2016,133,"River Levee","L25",10,0
"Broadneck","BN_964",2016,133,"River Levee","G25",10,0
"Broadneck","BN_964",2017,131,"River Levee","L25",3,1
"Broadneck","BN_964",2017,131,"River Levee","G25",3,0
"Broadneck","BN_964",2017,131,"River Levee","L25",5,0
"Broadneck","BN_964",2017,131,"River Levee","G25",5,0
"Broadneck","BN_964",2017,131,"River Levee","L25",10,0
"Broadneck","BN_964",2017,131,"River Levee","G25",10,0
"Broadneck","BN_964",2018,134,"River Levee","L25",3,1
"Broadneck","BN_964",2018,134,"River Levee","G25",3,0
"Broadneck","BN_964",2018,134,"River Levee","L25",5,0
"Broadneck","BN_964",2018,134,"River Levee","G25",5,0
"Broadneck","BN_964",2018,134,"River Levee","L25",10,0
"Broadneck","BN_964",2018,134,"River Levee","G25",10,0
"Broadneck","BN_964",2019,133,"River Levee","L25",3,0
"Broadneck","BN_964",2019,133,"River Levee","G25",3,0
"Broadneck","BN_964",2019,133,"River Levee","L25",5,1
"Broadneck","BN_964",2019,133,"River Levee","G25",5,0
"Broadneck","BN_964",2019,133,"River Levee","L25",10,0
"Broadneck","BN_964",2019,133,"River Levee","G25",10,0
"Broadneck","BN_964",2021,136,"River Levee","L25",3,1
"Broadneck","BN_964",2021,136,"River Levee","G25",3,0
"Broadneck","BN_964",2021,136,"River Levee","L25",5,0
"Broadneck","BN_964",2021,136,"River Levee","G25",5,0
"Broadneck","BN_964",2021,136,"River Levee","L25",10,1
"Broadneck","BN_964",2021,136,"River Levee","G25",10,0
"Broadneck","BN_964",2022,136,"River Levee","L25",3,0
"Broadneck","BN_964",2022,136,"River Levee","G25",3,0
"Broadneck","BN_964",2022,136,"River Levee","L25",5,0
"Broadneck","BN_964",2022,136,"River Levee","G25",5,0
"Broadneck","BN_964",2022,136,"River Levee","L25",10,0
"Broadneck","BN_964",2022,136,"River Levee","G25",10,0
"Broadneck","BN_965",2001,135,"River Levee","L25",3,0
"Broadneck","BN_965",2001,135,"River Levee","G25",3,0
"Broadneck","BN_965",2001,135,"River Levee","L25",5,0
"Broadneck","BN_965",2001,135,"River Levee","G25",5,0
"Broadneck","BN_965",2001,135,"River Levee","L25",10,0
"Broadneck","BN_965",2001,135,"River Levee","G25",10,0
"Broadneck","BN_965",2002,141,"River Levee","L25",3,0
"Broadneck","BN_965",2002,141,"River Levee","G25",3,1
"Broadneck","BN_965",2002,141,"River Levee","L25",5,0
"Broadneck","BN_965",2002,141,"River Levee","G25",5,0
"Broadneck","BN_965",2002,141,"River Levee","L25",10,0
"Broadneck","BN_965",2002,141,"River Levee","G25",10,0
"Broadneck","BN_965",2003,136,"River Levee","L25",3,0
"Broadneck","BN_965",2003,136,"River Levee","G25",3,1
"Broadneck","BN_965",2003,136,"River Levee","L25",5,0
"Broadneck","BN_965",2003,136,"River Levee","G25",5,0
"Broadneck","BN_965",2003,136,"River Levee","L25",10,0
"Broadneck","BN_965",2003,136,"River Levee","G25",10,0
"Broadneck","BN_965",2004,139,"River Levee","L25",3,0
"Broadneck","BN_965",2004,139,"River Levee","G25",3,1
"Broadneck","BN_965",2004,139,"River Levee","L25",5,0
"Broadneck","BN_965",2004,139,"River Levee","G25",5,0
"Broadneck","BN_965",2004,139,"River Levee","L25",10,0
"Broadneck","BN_965",2004,139,"River Levee","G25",10,0
"Broadneck","BN_965",2005,136,"River Levee","L25",3,0
"Broadneck","BN_965",2005,136,"River Levee","G25",3,1
"Broadneck","BN_965",2005,136,"River Levee","L25",5,0
"Broadneck","BN_965",2005,136,"River Levee","G25",5,0
"Broadneck","BN_965",2005,136,"River Levee","L25",10,0
"Broadneck","BN_965",2005,136,"River Levee","G25",10,0
"Broadneck","BN_965",2006,136,"River Levee","L25",3,1
"Broadneck","BN_965",2006,136,"River Levee","G25",3,0
"Broadneck","BN_965",2006,136,"River Levee","L25",5,0
"Broadneck","BN_965",2006,136,"River Levee","G25",5,0
"Broadneck","BN_965",2006,136,"River Levee","L25",10,0
"Broadneck","BN_965",2006,136,"River Levee","G25",10,0
"Broadneck","BN_965",2007,135,"River Levee","L25",3,1
"Broadneck","BN_965",2007,135,"River Levee","G25",3,0
"Broadneck","BN_965",2007,135,"River Levee","L25",5,0
"Broadneck","BN_965",2007,135,"River Levee","G25",5,0
"Broadneck","BN_965",2007,135,"River Levee","L25",10,0
"Broadneck","BN_965",2007,135,"River Levee","G25",10,0
"Broadneck","BN_965",2008,136,"River Levee","L25",3,0
"Broadneck","BN_965",2008,136,"River Levee","G25",3,2
"Broadneck","BN_965",2008,136,"River Levee","L25",5,0
"Broadneck","BN_965",2008,136,"River Levee","G25",5,0
"Broadneck","BN_965",2008,136,"River Levee","L25",10,0
"Broadneck","BN_965",2008,136,"River Levee","G25",10,0
"Broadneck","BN_965",2009,135,"River Levee","L25",3,1
"Broadneck","BN_965",2009,135,"River Levee","G25",3,0
"Broadneck","BN_965",2009,135,"River Levee","L25",5,0
"Broadneck","BN_965",2009,135,"River Levee","G25",5,0
"Broadneck","BN_965",2009,135,"River Levee","L25",10,0
"Broadneck","BN_965",2009,135,"River Levee","G25",10,0
"Broadneck","BN_965",2010,134,"River Levee","L25",3,1
"Broadneck","BN_965",2010,134,"River Levee","G25",3,0
"Broadneck","BN_965",2010,134,"River Levee","L25",5,0
"Broadneck","BN_965",2010,134,"River Levee","G25",5,0
"Broadneck","BN_965",2010,134,"River Levee","L25",10,0
"Broadneck","BN_965",2010,134,"River Levee","G25",10,0
"Broadneck","BN_965",2011,138,"River Levee","L25",3,2
"Broadneck","BN_965",2011,138,"River Levee","G25",3,0
"Broadneck","BN_965",2011,138,"River Levee","L25",5,0
"Broadneck","BN_965",2011,138,"River Levee","G25",5,0
"Broadneck","BN_965",2011,138,"River Levee","L25",10,0
"Broadneck","BN_965",2011,138,"River Levee","G25",10,0
"Broadneck","BN_965",2012,135,"River Levee","L25",3,0
"Broadneck","BN_965",2012,135,"River Levee","G25",3,0
"Broadneck","BN_965",2012,135,"River Levee","L25",5,0
"Broadneck","BN_965",2012,135,"River Levee","G25",5,0
"Broadneck","BN_965",2012,135,"River Levee","L25",10,0
"Broadneck","BN_965",2012,135,"River Levee","G25",10,0
"Broadneck","BN_965",2013,136,"River Levee","L25",3,1
"Broadneck","BN_965",2013,136,"River Levee","G25",3,0
"Broadneck","BN_965",2013,136,"River Levee","L25",5,0
"Broadneck","BN_965",2013,136,"River Levee","G25",5,0
"Broadneck","BN_965",2013,136,"River Levee","L25",10,0
"Broadneck","BN_965",2013,136,"River Levee","G25",10,0
"Broadneck","BN_965",2014,135,"River Levee","L25",3,1
"Broadneck","BN_965",2014,135,"River Levee","G25",3,0
"Broadneck","BN_965",2014,135,"River Levee","L25",5,0
"Broadneck","BN_965",2014,135,"River Levee","G25",5,0
"Broadneck","BN_965",2014,135,"River Levee","L25",10,0
"Broadneck","BN_965",2014,135,"River Levee","G25",10,0
"Broadneck","BN_965",2015,133,"River Levee","L25",3,0
"Broadneck","BN_965",2015,133,"River Levee","G25",3,0
"Broadneck","BN_965",2015,133,"River Levee","L25",5,0
"Broadneck","BN_965",2015,133,"River Levee","G25",5,0
"Broadneck","BN_965",2015,133,"River Levee","L25",10,0
"Broadneck","BN_965",2015,133,"River Levee","G25",10,0
"Broadneck","BN_965",2016,133,"River Levee","L25",3,0
"Broadneck","BN_965",2016,133,"River Levee","G25",3,0
"Broadneck","BN_965",2016,133,"River Levee","L25",5,0
"Broadneck","BN_965",2016,133,"River Levee","G25",5,0
"Broadneck","BN_965",2016,133,"River Levee","L25",10,0
"Broadneck","BN_965",2016,133,"River Levee","G25",10,0
"Broadneck","BN_965",2017,131,"River Levee","L25",3,1
"Broadneck","BN_965",2017,131,"River Levee","G25",3,0
"Broadneck","BN_965",2017,131,"River Levee","L25",5,0
"Broadneck","BN_965",2017,131,"River Levee","G25",5,0
"Broadneck","BN_965",2017,131,"River Levee","L25",10,0
"Broadneck","BN_965",2017,131,"River Levee","G25",10,0
"Broadneck","BN_965",2018,134,"River Levee","L25",3,0
"Broadneck","BN_965",2018,134,"River Levee","G25",3,0
"Broadneck","BN_965",2018,134,"River Levee","L25",5,0
"Broadneck","BN_965",2018,134,"River Levee","G25",5,1
"Broadneck","BN_965",2018,134,"River Levee","L25",10,0
"Broadneck","BN_965",2018,134,"River Levee","G25",10,0
"Broadneck","BN_965",2019,133,"River Levee","L25",3,1
"Broadneck","BN_965",2019,133,"River Levee","G25",3,0
"Broadneck","BN_965",2019,133,"River Levee","L25",5,0
"Broadneck","BN_965",2019,133,"River Levee","G25",5,0
"Broadneck","BN_965",2019,133,"River Levee","L25",10,0
"Broadneck","BN_965",2019,133,"River Levee","G25",10,0
"Broadneck","BN_965",2021,136,"River Levee","L25",3,0
"Broadneck","BN_965",2021,136,"River Levee","G25",3,0
"Broadneck","BN_965",2021,136,"River Levee","L25",5,0
"Broadneck","BN_965",2021,136,"River Levee","G25",5,0
"Broadneck","BN_965",2021,136,"River Levee","L25",10,1
"Broadneck","BN_965",2021,136,"River Levee","G25",10,0
"Broadneck","BN_965",2022,136,"River Levee","L25",3,0
"Broadneck","BN_965",2022,136,"River Levee","G25",3,0
"Broadneck","BN_965",2022,136,"River Levee","L25",5,0
"Broadneck","BN_965",2022,136,"River Levee","G25",5,0
"Broadneck","BN_965",2022,136,"River Levee","L25",10,0
"Broadneck","BN_965",2022,136,"River Levee","G25",10,0
"Broadneck","BN_966",2001,136,"River Levee","L25",3,0
"Broadneck","BN_966",2001,136,"River Levee","G25",3,0
"Broadneck","BN_966",2001,136,"River Levee","L25",5,0
"Broadneck","BN_966",2001,136,"River Levee","G25",5,1
"Broadneck","BN_966",2001,136,"River Levee","L25",10,0
"Broadneck","BN_966",2001,136,"River Levee","G25",10,0
"Broadneck","BN_966",2002,141,"River Levee","L25",3,0
"Broadneck","BN_966",2002,141,"River Levee","G25",3,0
"Broadneck","BN_966",2002,141,"River Levee","L25",5,0
"Broadneck","BN_966",2002,141,"River Levee","G25",5,0
"Broadneck","BN_966",2002,141,"River Levee","L25",10,0
"Broadneck","BN_966",2002,141,"River Levee","G25",10,1
"Broadneck","BN_966",2003,136,"River Levee","L25",3,0
"Broadneck","BN_966",2003,136,"River Levee","G25",3,0
"Broadneck","BN_966",2003,136,"River Levee","L25",5,0
"Broadneck","BN_966",2003,136,"River Levee","G25",5,0
"Broadneck","BN_966",2003,136,"River Levee","L25",10,0
"Broadneck","BN_966",2003,136,"River Levee","G25",10,0
"Broadneck","BN_966",2004,139,"River Levee","L25",3,0
"Broadneck","BN_966",2004,139,"River Levee","G25",3,0
"Broadneck","BN_966",2004,139,"River Levee","L25",5,0
"Broadneck","BN_966",2004,139,"River Levee","G25",5,0
"Broadneck","BN_966",2004,139,"River Levee","L25",10,0
"Broadneck","BN_966",2004,139,"River Levee","G25",10,1
"Broadneck","BN_966",2005,136,"River Levee","L25",3,2
"Broadneck","BN_966",2005,136,"River Levee","G25",3,2
"Broadneck","BN_966",2005,136,"River Levee","L25",5,0
"Broadneck","BN_966",2005,136,"River Levee","G25",5,0
"Broadneck","BN_966",2005,136,"River Levee","L25",10,0
"Broadneck","BN_966",2005,136,"River Levee","G25",10,0
"Broadneck","BN_966",2006,136,"River Levee","L25",3,0
"Broadneck","BN_966",2006,136,"River Levee","G25",3,0
"Broadneck","BN_966",2006,136,"River Levee","L25",5,0
"Broadneck","BN_966",2006,136,"River Levee","G25",5,0
"Broadneck","BN_966",2006,136,"River Levee","L25",10,2
"Broadneck","BN_966",2006,136,"River Levee","G25",10,0
"Broadneck","BN_966",2007,135,"River Levee","L25",3,0
"Broadneck","BN_966",2007,135,"River Levee","G25",3,0
"Broadneck","BN_966",2007,135,"River Levee","L25",5,0
"Broadneck","BN_966",2007,135,"River Levee","G25",5,0
"Broadneck","BN_966",2007,135,"River Levee","L25",10,0
"Broadneck","BN_966",2007,135,"River Levee","G25",10,0
"Broadneck","BN_966",2008,136,"River Levee","L25",3,0
"Broadneck","BN_966",2008,136,"River Levee","G25",3,1
"Broadneck","BN_966",2008,136,"River Levee","L25",5,0
"Broadneck","BN_966",2008,136,"River Levee","G25",5,0
"Broadneck","BN_966",2008,136,"River Levee","L25",10,0
"Broadneck","BN_966",2008,136,"River Levee","G25",10,0
"Broadneck","BN_966",2009,135,"River Levee","L25",3,1
"Broadneck","BN_966",2009,135,"River Levee","G25",3,0
"Broadneck","BN_966",2009,135,"River Levee","L25",5,0
"Broadneck","BN_966",2009,135,"River Levee","G25",5,0
"Broadneck","BN_966",2009,135,"River Levee","L25",10,0
"Broadneck","BN_966",2009,135,"River Levee","G25",10,0
"Broadneck","BN_966",2010,134,"River Levee","L25",3,0
"Broadneck","BN_966",2010,134,"River Levee","G25",3,1
"Broadneck","BN_966",2010,134,"River Levee","L25",5,0
"Broadneck","BN_966",2010,134,"River Levee","G25",5,0
"Broadneck","BN_966",2010,134,"River Levee","L25",10,0
"Broadneck","BN_966",2010,134,"River Levee","G25",10,0
"Broadneck","BN_966",2011,138,"River Levee","L25",3,0
"Broadneck","BN_966",2011,138,"River Levee","G25",3,1
"Broadneck","BN_966",2011,138,"River Levee","L25",5,0
"Broadneck","BN_966",2011,138,"River Levee","G25",5,0
"Broadneck","BN_966",2011,138,"River Levee","L25",10,0
"Broadneck","BN_966",2011,138,"River Levee","G25",10,0
"Broadneck","BN_966",2012,135,"River Levee","L25",3,1
"Broadneck","BN_966",2012,135,"River Levee","G25",3,0
"Broadneck","BN_966",2012,135,"River Levee","L25",5,0
"Broadneck","BN_966",2012,135,"River Levee","G25",5,0
"Broadneck","BN_966",2012,135,"River Levee","L25",10,0
"Broadneck","BN_966",2012,135,"River Levee","G25",10,0
"Broadneck","BN_966",2013,136,"River Levee","L25",3,0
"Broadneck","BN_966",2013,136,"River Levee","G25",3,0
"Broadneck","BN_966",2013,136,"River Levee","L25",5,0
"Broadneck","BN_966",2013,136,"River Levee","G25",5,0
"Broadneck","BN_966",2013,136,"River Levee","L25",10,0
"Broadneck","BN_966",2013,136,"River Levee","G25",10,0
"Broadneck","BN_966",2014,135,"River Levee","L25",3,0
"Broadneck","BN_966",2014,135,"River Levee","G25",3,0
"Broadneck","BN_966",2014,135,"River Levee","L25",5,0
"Broadneck","BN_966",2014,135,"River Levee","G25",5,0
"Broadneck","BN_966",2014,135,"River Levee","L25",10,1
"Broadneck","BN_966",2014,135,"River Levee","G25",10,0
"Broadneck","BN_966",2015,133,"River Levee","L25",3,0
"Broadneck","BN_966",2015,133,"River Levee","G25",3,0
"Broadneck","BN_966",2015,133,"River Levee","L25",5,0
"Broadneck","BN_966",2015,133,"River Levee","G25",5,0
"Broadneck","BN_966",2015,133,"River Levee","L25",10,0
"Broadneck","BN_966",2015,133,"River Levee","G25",10,0
"Broadneck","BN_966",2016,133,"River Levee","L25",3,0
"Broadneck","BN_966",2016,133,"River Levee","G25",3,0
"Broadneck","BN_966",2016,133,"River Levee","L25",5,0
"Broadneck","BN_966",2016,133,"River Levee","G25",5,0
"Broadneck","BN_966",2016,133,"River Levee","L25",10,0
"Broadneck","BN_966",2016,133,"River Levee","G25",10,0
"Broadneck","BN_966",2017,131,"River Levee","L25",3,0
"Broadneck","BN_966",2017,131,"River Levee","G25",3,0
"Broadneck","BN_966",2017,131,"River Levee","L25",5,0
"Broadneck","BN_966",2017,131,"River Levee","G25",5,0
"Broadneck","BN_966",2017,131,"River Levee","L25",10,0
"Broadneck","BN_966",2017,131,"River Levee","G25",10,0
"Broadneck","BN_966",2018,134,"River Levee","L25",3,0
"Broadneck","BN_966",2018,134,"River Levee","G25",3,0
"Broadneck","BN_966",2018,134,"River Levee","L25",5,0
"Broadneck","BN_966",2018,134,"River Levee","G25",5,0
"Broadneck","BN_966",2018,134,"River Levee","L25",10,0
"Broadneck","BN_966",2018,134,"River Levee","G25",10,0
"Broadneck","BN_966",2019,133,"River Levee","L25",3,0
"Broadneck","BN_966",2019,133,"River Levee","G25",3,0
"Broadneck","BN_966",2019,133,"River Levee","L25",5,0
"Broadneck","BN_966",2019,133,"River Levee","G25",5,0
"Broadneck","BN_966",2019,133,"River Levee","L25",10,0
"Broadneck","BN_966",2019,133,"River Levee","G25",10,0
"Broadneck","BN_966",2021,136,"River Levee","L25",3,0
"Broadneck","BN_966",2021,136,"River Levee","G25",3,0
"Broadneck","BN_966",2021,136,"River Levee","L25",5,0
"Broadneck","BN_966",2021,136,"River Levee","G25",5,0
"Broadneck","BN_966",2021,136,"River Levee","L25",10,0
"Broadneck","BN_966",2021,136,"River Levee","G25",10,0
"Broadneck","BN_966",2022,136,"River Levee","L25",3,0
"Broadneck","BN_966",2022,136,"River Levee","G25",3,0
"Broadneck","BN_966",2022,136,"River Levee","L25",5,0
"Broadneck","BN_966",2022,136,"River Levee","G25",5,0
"Broadneck","BN_966",2022,136,"River Levee","L25",10,0
"Broadneck","BN_966",2022,136,"River Levee","G25",10,0
"Broadneck","BN_967",2001,136,"River Levee","L25",3,0
"Broadneck","BN_967",2001,136,"River Levee","G25",3,1
"Broadneck","BN_967",2001,136,"River Levee","L25",5,0
"Broadneck","BN_967",2001,136,"River Levee","G25",5,0
"Broadneck","BN_967",2001,136,"River Levee","L25",10,0
"Broadneck","BN_967",2001,136,"River Levee","G25",10,0
"Broadneck","BN_967",2002,141,"River Levee","L25",3,0
"Broadneck","BN_967",2002,141,"River Levee","G25",3,0
"Broadneck","BN_967",2002,141,"River Levee","L25",5,0
"Broadneck","BN_967",2002,141,"River Levee","G25",5,0
"Broadneck","BN_967",2002,141,"River Levee","L25",10,0
"Broadneck","BN_967",2002,141,"River Levee","G25",10,0
"Broadneck","BN_967",2003,136,"River Levee","L25",3,0
"Broadneck","BN_967",2003,136,"River Levee","G25",3,0
"Broadneck","BN_967",2003,136,"River Levee","L25",5,0
"Broadneck","BN_967",2003,136,"River Levee","G25",5,0
"Broadneck","BN_967",2003,136,"River Levee","L25",10,0
"Broadneck","BN_967",2003,136,"River Levee","G25",10,1
"Broadneck","BN_967",2004,139,"River Levee","L25",3,0
"Broadneck","BN_967",2004,139,"River Levee","G25",3,0
"Broadneck","BN_967",2004,139,"River Levee","L25",5,0
"Broadneck","BN_967",2004,139,"River Levee","G25",5,0
"Broadneck","BN_967",2004,139,"River Levee","L25",10,0
"Broadneck","BN_967",2004,139,"River Levee","G25",10,0
"Broadneck","BN_967",2005,136,"River Levee","L25",3,1
"Broadneck","BN_967",2005,136,"River Levee","G25",3,1
"Broadneck","BN_967",2005,136,"River Levee","L25",5,0
"Broadneck","BN_967",2005,136,"River Levee","G25",5,0
"Broadneck","BN_967",2005,136,"River Levee","L25",10,0
"Broadneck","BN_967",2005,136,"River Levee","G25",10,0
"Broadneck","BN_967",2006,136,"River Levee","L25",3,1
